"","CAS","substance","obs","obsstddev","airpollutanttype","FID_5kmbuf","BUFF_DIST","summary","mod","MPCAID","site"
"2361","E1647635","PM2.5",6.95600025359832,4.79312881596091,"criteria",57,5,"Minimum",5.76608675812288,"271377551","271377551"
"2362","7439-92-1","Lead",0.004639362,0.001447711,"airtoxics",58,5,"Minimum",0.000210070271836171,"271377555","271377555"
"2363","7439-92-1","Lead",0.004639362,0.001447711,"airtoxics",58,5,"Maximum",0.000337141557098075,"271377555","271377555"
"2364","7439-92-1","Lead",0.004639362,0.001447711,"airtoxics",58,5,"Mean",0.000277768956452261,"271377555","271377555"
"2365","7439-96-5","Manganese",0.01763582,0.014826244,"airtoxics",58,5,"Maximum",0.00162348647942906,"271377555","271377555"
"2366","7439-96-5","Manganese",0.01763582,0.014826244,"airtoxics",58,5,"Mean",0.00070185710666949,"271377555","271377555"
"2367","7439-96-5","Manganese",0.01763582,0.014826244,"airtoxics",58,5,"Minimum",0.000223314266151054,"271377555","271377555"
"2368","7440-02-0","Nickel",NA,NA,"airtoxics",58,5,"Maximum",0.00486756165731779,"271377555","271377555"
"2369","7440-02-0","Nickel",NA,NA,"airtoxics",58,5,"Minimum",0.00010996119417557,"271377555","271377555"
"2370","7440-02-0","Nickel",NA,NA,"airtoxics",58,5,"Mean",0.000467237552999508,"271377555","271377555"
"2371","7440-36-0","Antimony",NA,NA,"airtoxics",58,5,"Maximum",0.0000803727841552906,"271377555","271377555"
"2372","7440-36-0","Antimony",NA,NA,"airtoxics",58,5,"Mean",0.0000723222449394695,"271377555","271377555"
"2373","7440-36-0","Antimony",NA,NA,"airtoxics",58,5,"Minimum",0.0000678983323593608,"271377555","271377555"
"2374","7440-38-2","Arsenic",NA,NA,"airtoxics",58,5,"Minimum",0.000014546404186569,"271377555","271377555"
"2375","7440-38-2","Arsenic",NA,NA,"airtoxics",58,5,"Mean",0.0000469185659311855,"271377555","271377555"
"2376","7440-38-2","Arsenic",NA,NA,"airtoxics",58,5,"Maximum",0.000172963030001224,"271377555","271377555"
"2377","7440-39-3","Barium",0.012140627,0.006332817,"airtoxics",58,5,"Maximum",0.0000169411523529561,"271377555","271377555"
"2378","7440-39-3","Barium",0.012140627,0.006332817,"airtoxics",58,5,"Minimum",0.00000582643178859144,"271377555","271377555"
"2379","7440-39-3","Barium",0.012140627,0.006332817,"airtoxics",58,5,"Mean",0.0000102039264651179,"271377555","271377555"
"2380","7440-41-7","Beryllium",NA,NA,"airtoxics",58,5,"Maximum",0.0000132334313526182,"271377555","271377555"
"2381","7440-41-7","Beryllium",NA,NA,"airtoxics",58,5,"Mean",0.00000535972164580255,"271377555","271377555"
"2382","7440-41-7","Beryllium",NA,NA,"airtoxics",58,5,"Minimum",0.00000286788742543537,"271377555","271377555"
"2383","7440-43-9","Cadmium",NA,NA,"airtoxics",58,5,"Minimum",0.00000667588081653542,"271377555","271377555"
"2384","7440-43-9","Cadmium",NA,NA,"airtoxics",58,5,"Maximum",0.0000361364445567829,"271377555","271377555"
"2385","7440-43-9","Cadmium",NA,NA,"airtoxics",58,5,"Mean",0.0000167710485800806,"271377555","271377555"
"2386","7440-47-3","Chromium",NA,NA,"airtoxics",58,5,"Maximum",0.000234510123094336,"271377555","271377555"
"2387","7440-47-3","Chromium",NA,NA,"airtoxics",58,5,"Mean",0.0000466499820718485,"271377555","271377555"
"2388","7440-47-3","Chromium",NA,NA,"airtoxics",58,5,"Minimum",0.0000157049531771353,"271377555","271377555"
"2389","7440-48-4","Cobalt",NA,0.000901561,"airtoxics",58,5,"Maximum",0.000129319434625154,"271377555","271377555"
"2390","7440-48-4","Cobalt",NA,0.000901561,"airtoxics",58,5,"Mean",0.0000531227206222667,"271377555","271377555"
"2391","7440-48-4","Cobalt",NA,0.000901561,"airtoxics",58,5,"Minimum",0.0000440588408936694,"271377555","271377555"
"2392","7440-50-8","Copper",0.209000893,0.216519961,"airtoxics",58,5,"Mean",0.0000260742164247037,"271377555","271377555"
"2393","7440-50-8","Copper",0.209000893,0.216519961,"airtoxics",58,5,"Minimum",0.00000646130961369181,"271377555","271377555"
"2394","7440-50-8","Copper",0.209000893,0.216519961,"airtoxics",58,5,"Maximum",0.0000557330327532102,"271377555","271377555"
"2395","7440-66-6","Zinc",0.014270733,0.01483841,"airtoxics",58,5,"Maximum",0.00150076606580017,"271377555","271377555"
"2396","7440-66-6","Zinc",0.014270733,0.01483841,"airtoxics",58,5,"Mean",0.000544634274638326,"271377555","271377555"
"2397","7440-66-6","Zinc",0.014270733,0.01483841,"airtoxics",58,5,"Minimum",0.000191494557459942,"271377555","271377555"
"2398","7782-49-2","Selenium",NA,NA,"airtoxics",58,5,"Maximum",0.000288152133070289,"271377555","271377555"
"2399","7782-49-2","Selenium",NA,NA,"airtoxics",58,5,"Mean",0.000237616537018616,"271377555","271377555"
"2400","7782-49-2","Selenium",NA,NA,"airtoxics",58,5,"Minimum",0.000216374727359926,"271377555","271377555"
"2401","E1647635","PM2.5",7.94636363636364,4.64994184185249,"criteria",17,5,"Minimum",8.49642421290435,"271390505","271390505"
"2402","E1647635","PM2.5",7.94636363636364,4.64994184185249,"criteria",17,5,"Mean",12.2373713648877,"271390505","271390505"
"2403","E1647635","PM2.5",7.94636363636364,4.64994184185249,"criteria",17,5,"Maximum",61.8048960723866,"271390505","271390505"
"2404","E1647635","PM2.5",8.88056065853758,5.40016825964734,"criteria",39,5,"Mean",16.5377936618444,"271453052","271453052"
"2405","E1647635","PM2.5",8.88056065853758,5.40016825964734,"criteria",39,5,"Maximum",29.5299561942103,"271453052","271453052"
"2406","E1647635","PM2.5",8.88056065853758,5.40016825964734,"criteria",39,5,"Minimum",8.39146563542556,"271453052","271453052"
"2407","100-41-4","Ethylbenzene",NA,NA,"airtoxics",7,5,"Mean",0.267185735356097,"271630436","271630436"
"2408","100-41-4","Ethylbenzene",NA,NA,"airtoxics",7,5,"Minimum",0.101684474682598,"271630436","271630436"
"2409","100-41-4","Ethylbenzene",NA,NA,"airtoxics",7,5,"Maximum",4.82295540071955,"271630436","271630436"
"2410","100-42-5","Styrene",NA,NA,"airtoxics",7,5,"Mean",0.0570036741820927,"271630436","271630436"
"2411","100-42-5","Styrene",NA,NA,"airtoxics",7,5,"Maximum",0.673952145203559,"271630436","271630436"
"2412","100-42-5","Styrene",NA,NA,"airtoxics",7,5,"Minimum",0.0238227772462654,"271630436","271630436"
"2413","100-44-7","Benzyl Chloride",NA,NA,"airtoxics",7,5,"Minimum",0.000150182612695449,"271630436","271630436"
"2414","100-44-7","Benzyl Chloride",NA,NA,"airtoxics",7,5,"Maximum",0.000182125088240739,"271630436","271630436"
"2415","100-44-7","Benzyl Chloride",NA,NA,"airtoxics",7,5,"Mean",0.000161380357991019,"271630436","271630436"
"2416","10061-01-5","Cis-1,3-Dichloropropene",NA,NA,"airtoxics",7,5,"Minimum",0.000623082392849028,"271630436","271630436"
"2417","10061-01-5","Cis-1,3-Dichloropropene",NA,NA,"airtoxics",7,5,"Mean",0.000623082392849028,"271630436","271630436"
"2418","10061-01-5","Cis-1,3-Dichloropropene",NA,NA,"airtoxics",7,5,"Maximum",0.000623082392849028,"271630436","271630436"
"2419","106-93-4","Ethylene Dibromide",NA,NA,"airtoxics",7,5,"Maximum",0.000437775174296762,"271630436","271630436"
"2420","106-93-4","Ethylene Dibromide",NA,NA,"airtoxics",7,5,"Mean",0.000300043475230557,"271630436","271630436"
"2421","106-93-4","Ethylene Dibromide",NA,NA,"airtoxics",7,5,"Minimum",0.000227624333845575,"271630436","271630436"
"2422","106-99-0","1,3-Butadiene",0.092005262,0.046437472,"airtoxics",7,5,"Minimum",0.0216987569119033,"271630436","271630436"
"2423","106-99-0","1,3-Butadiene",0.092005262,0.046437472,"airtoxics",7,5,"Mean",0.0613814001505137,"271630436","271630436"
"2424","106-99-0","1,3-Butadiene",0.092005262,0.046437472,"airtoxics",7,5,"Maximum",0.291751229383587,"271630436","271630436"
"2425","107-06-2","Ethylene Dichloride",NA,NA,"airtoxics",7,5,"Minimum",0.00404406788878095,"271630436","271630436"
"2426","107-06-2","Ethylene Dichloride",NA,NA,"airtoxics",7,5,"Maximum",0.0194825876463229,"271630436","271630436"
"2427","107-06-2","Ethylene Dichloride",NA,NA,"airtoxics",7,5,"Mean",0.00671131719120179,"271630436","271630436"
"2428","108-05-4","Vinyl Acetate",0.593009374,0.317805072,"airtoxics",7,5,"Minimum",0.00286495787443542,"271630436","271630436"
"2429","108-05-4","Vinyl Acetate",0.593009374,0.317805072,"airtoxics",7,5,"Maximum",0.0216898434223102,"271630436","271630436"
"2430","108-05-4","Vinyl Acetate",0.593009374,0.317805072,"airtoxics",7,5,"Mean",0.00581996066332528,"271630436","271630436"
"2431","108-67-8","1,3,5-Trimethylbenzene",NA,NA,"airtoxics",7,5,"Maximum",0.175719850682471,"271630436","271630436"
"2432","108-67-8","1,3,5-Trimethylbenzene",NA,NA,"airtoxics",7,5,"Minimum",0.000403671436818016,"271630436","271630436"
"2433","108-67-8","1,3,5-Trimethylbenzene",NA,NA,"airtoxics",7,5,"Mean",0.00620661284297,"271630436","271630436"
"2434","108-88-3","Toluene",1.095222212,0.535721373,"airtoxics",7,5,"Mean",3.6007947284857,"271630436","271630436"
"2435","108-88-3","Toluene",1.095222212,0.535721373,"airtoxics",7,5,"Minimum",1.62128064837877,"271630436","271630436"
"2436","108-88-3","Toluene",1.095222212,0.535721373,"airtoxics",7,5,"Maximum",38.2735361439567,"271630436","271630436"
"2437","108-90-7","Chlorobenzene",NA,NA,"airtoxics",7,5,"Mean",0.0416015847803717,"271630436","271630436"
"2438","108-90-7","Chlorobenzene",NA,NA,"airtoxics",7,5,"Maximum",0.113610878956929,"271630436","271630436"
"2439","108-90-7","Chlorobenzene",NA,NA,"airtoxics",7,5,"Minimum",0.0114794080166027,"271630436","271630436"
"2440","110-54-3","N-Hexane",1.181805865,1.942591463,"airtoxics",7,5,"Mean",1.10434382949223,"271630436","271630436"
"2441","110-54-3","N-Hexane",1.181805865,1.942591463,"airtoxics",7,5,"Minimum",0.499126129511096,"271630436","271630436"
"2442","110-54-3","N-Hexane",1.181805865,1.942591463,"airtoxics",7,5,"Maximum",13.1621244613531,"271630436","271630436"
"2443","110-82-7","Cyclohexane",0.350879982,0.53625032,"airtoxics",7,5,"Maximum",1.73668276253104,"271630436","271630436"
"2444","110-82-7","Cyclohexane",0.350879982,0.53625032,"airtoxics",7,5,"Mean",0.0659410489598168,"271630436","271630436"
"2445","110-82-7","Cyclohexane",0.350879982,0.53625032,"airtoxics",7,5,"Minimum",0.00681072330077755,"271630436","271630436"
"2446","120-82-1","1,2,4-Trichlorobenzene",NA,NA,"airtoxics",7,5,"Mean",0.000143420927276026,"271630436","271630436"
"2447","120-82-1","1,2,4-Trichlorobenzene",NA,NA,"airtoxics",7,5,"Maximum",0.000638974239500101,"271630436","271630436"
"2448","120-82-1","1,2,4-Trichlorobenzene",NA,NA,"airtoxics",7,5,"Minimum",0.000100908671102573,"271630436","271630436"
"2449","127-18-4","Tetrachloroethylene",NA,0.16702149,"airtoxics",7,5,"Minimum",0.0104813173903606,"271630436","271630436"
"2450","127-18-4","Tetrachloroethylene",NA,0.16702149,"airtoxics",7,5,"Maximum",0.189562150370464,"271630436","271630436"
"2451","127-18-4","Tetrachloroethylene",NA,0.16702149,"airtoxics",7,5,"Mean",0.0270539984666221,"271630436","271630436"
"2452","1330-20-7","M/P Xylene",0.619690503,0.155057355,"airtoxics",7,5,"Minimum",0.428377677952152,"271630436","271630436"
"2453","1330-20-7","M/P Xylene",0.619690503,0.155057355,"airtoxics",7,5,"Maximum",20.4772101583457,"271630436","271630436"
"2454","1330-20-7","M/P Xylene",0.619690503,0.155057355,"airtoxics",7,5,"Mean",1.17564879302643,"271630436","271630436"
"2455","156-59-2","Cis-1,2-Dichloroethene",NA,NA,"airtoxics",7,5,"Minimum",0.000000389452736726525,"271630436","271630436"
"2456","156-59-2","Cis-1,2-Dichloroethene",NA,NA,"airtoxics",7,5,"Maximum",0.00000272449276650377,"271630436","271630436"
"2457","156-59-2","Cis-1,2-Dichloroethene",NA,NA,"airtoxics",7,5,"Mean",0.000000886057574461146,"271630436","271630436"
"2458","1634-04-4","Methyl Tert-Butyl Ether",NA,NA,"airtoxics",7,5,"Maximum",0.000183971175694353,"271630436","271630436"
"2459","1634-04-4","Methyl Tert-Butyl Ether",NA,NA,"airtoxics",7,5,"Minimum",0.0000630178415059746,"271630436","271630436"
"2460","1634-04-4","Methyl Tert-Butyl Ether",NA,NA,"airtoxics",7,5,"Mean",0.000108050822447601,"271630436","271630436"
"2461","50-00-0","Formaldehyde",2.285151964,0.99285394,"airtoxics",7,5,"Minimum",1.14909423143566,"271630436","271630436"
"2462","50-00-0","Formaldehyde",2.285151964,0.99285394,"airtoxics",7,5,"Mean",1.42187561454429,"271630436","271630436"
"2463","50-00-0","Formaldehyde",2.285151964,0.99285394,"airtoxics",7,5,"Maximum",2.98394553452747,"271630436","271630436"
"2464","56-23-5","Carbon Tetrachloride",0.484713611,0.070293831,"airtoxics",7,5,"Maximum",0.542629001207839,"271630436","271630436"
"2465","56-23-5","Carbon Tetrachloride",0.484713611,0.070293831,"airtoxics",7,5,"Mean",0.54017628277537,"271630436","271630436"
"2466","56-23-5","Carbon Tetrachloride",0.484713611,0.070293831,"airtoxics",7,5,"Minimum",0.540042000343209,"271630436","271630436"
"2467","67-64-1","Acetone",2.721763704,0.876844154,"airtoxics",7,5,"Maximum",0.521111165710391,"271630436","271630436"
"2468","67-64-1","Acetone",2.721763704,0.876844154,"airtoxics",7,5,"Minimum",0.121632508295166,"271630436","271630436"
"2469","67-64-1","Acetone",2.721763704,0.876844154,"airtoxics",7,5,"Mean",0.193978623008323,"271630436","271630436"
"2470","67-66-3","Chloroform",0.201585955,0.542634325,"airtoxics",7,5,"Mean",0.068544059160709,"271630436","271630436"
"2471","67-66-3","Chloroform",0.201585955,0.542634325,"airtoxics",7,5,"Maximum",0.150818312552722,"271630436","271630436"
"2472","67-66-3","Chloroform",0.201585955,0.542634325,"airtoxics",7,5,"Minimum",0.0240152002134333,"271630436","271630436"
"2473","71-43-2","Benzene",0.666062037,0.303587334,"airtoxics",7,5,"Maximum",5.18925991309517,"271630436","271630436"
"2474","71-43-2","Benzene",0.666062037,0.303587334,"airtoxics",7,5,"Mean",0.527957803266329,"271630436","271630436"
"2475","71-43-2","Benzene",0.666062037,0.303587334,"airtoxics",7,5,"Minimum",0.230834071175922,"271630436","271630436"
"2476","71-55-6","Methyl Chloroform",NA,0.049476132,"airtoxics",7,5,"Minimum",0.154838199703523,"271630436","271630436"
"2477","71-55-6","Methyl Chloroform",NA,0.049476132,"airtoxics",7,5,"Mean",0.347845751223947,"271630436","271630436"
"2478","71-55-6","Methyl Chloroform",NA,0.049476132,"airtoxics",7,5,"Maximum",0.688463615187258,"271630436","271630436"
"2479","74-83-9","Bromomethane",NA,NA,"airtoxics",7,5,"Maximum",0.371613466872396,"271630436","271630436"
"2480","74-83-9","Bromomethane",NA,NA,"airtoxics",7,5,"Minimum",0.0541666985333843,"271630436","271630436"
"2481","74-83-9","Bromomethane",NA,NA,"airtoxics",7,5,"Mean",0.148157236394149,"271630436","271630436"
"2482","74-87-3","Chloromethane",1.031539615,0.150781063,"airtoxics",7,5,"Maximum",1.16705674756469,"271630436","271630436"
"2483","74-87-3","Chloromethane",1.031539615,0.150781063,"airtoxics",7,5,"Mean",1.09255672825647,"271630436","271630436"
"2484","74-87-3","Chloromethane",1.031539615,0.150781063,"airtoxics",7,5,"Minimum",1.09036624958723,"271630436","271630436"
"2485","7446-09-5","SulfurDioxide",1.65774958037793,1.76352963328611,"criteria",7,5,"Maximum",155.995484878545,"271630436","271630436"
"2486","7446-09-5","SulfurDioxide",1.65774958037793,1.76352963328611,"criteria",7,5,"Minimum",0.664099017406893,"271630436","271630436"
"2487","7446-09-5","SulfurDioxide",1.65774958037793,1.76352963328611,"criteria",7,5,"Mean",1.80619422175873,"271630436","271630436"
"2488","75-00-3","Chloroethane",NA,NA,"airtoxics",7,5,"Minimum",0.000218708329464494,"271630436","271630436"
"2489","75-00-3","Chloroethane",NA,NA,"airtoxics",7,5,"Mean",0.000490301417580177,"271630436","271630436"
"2490","75-00-3","Chloroethane",NA,NA,"airtoxics",7,5,"Maximum",0.00161220427771307,"271630436","271630436"
"2491","75-01-4","Vinyl Chloride",NA,NA,"airtoxics",7,5,"Maximum",0.0032256269515443,"271630436","271630436"
"2492","75-01-4","Vinyl Chloride",NA,NA,"airtoxics",7,5,"Minimum",0.000355462960977049,"271630436","271630436"
"2493","75-01-4","Vinyl Chloride",NA,NA,"airtoxics",7,5,"Mean",0.000918235779278241,"271630436","271630436"
"2494","75-07-0","Acetaldehyde",1.442690877,0.473370218,"airtoxics",7,5,"Minimum",1.36826503952671,"271630436","271630436"
"2495","75-07-0","Acetaldehyde",1.442690877,0.473370218,"airtoxics",7,5,"Mean",1.5183432801069,"271630436","271630436"
"2496","75-07-0","Acetaldehyde",1.442690877,0.473370218,"airtoxics",7,5,"Maximum",1.76940097874082,"271630436","271630436"
"2497","75-09-2","Dichloromethane",0.286960545,0.124380532,"airtoxics",7,5,"Maximum",0.0698348169556073,"271630436","271630436"
"2498","75-09-2","Dichloromethane",0.286960545,0.124380532,"airtoxics",7,5,"Minimum",0.0206164328973824,"271630436","271630436"
"2499","75-09-2","Dichloromethane",0.286960545,0.124380532,"airtoxics",7,5,"Mean",0.0388735670684649,"271630436","271630436"
"2500","75-15-0","Carbon Disulfide",0.043677197,0.010009695,"airtoxics",7,5,"Mean",0.00600271715085714,"271630436","271630436"
"2501","75-15-0","Carbon Disulfide",0.043677197,0.010009695,"airtoxics",7,5,"Minimum",0.00558517341705702,"271630436","271630436"
"2502","75-15-0","Carbon Disulfide",0.043677197,0.010009695,"airtoxics",7,5,"Maximum",0.012050934681944,"271630436","271630436"
"2503","75-25-2","Bromoform",NA,NA,"airtoxics",7,5,"Mean",0.0100012368788515,"271630436","271630436"
"2504","75-25-2","Bromoform",NA,NA,"airtoxics",7,5,"Maximum",0.0100023843768778,"271630436","271630436"
"2505","75-25-2","Bromoform",NA,NA,"airtoxics",7,5,"Minimum",0.0100006388403706,"271630436","271630436"
"2506","75-34-3","1,1-Dichloroethane",NA,NA,"airtoxics",7,5,"Minimum",0.000147381033787752,"271630436","271630436"
"2507","75-34-3","1,1-Dichloroethane",NA,NA,"airtoxics",7,5,"Maximum",0.00149546797028322,"271630436","271630436"
"2508","75-34-3","1,1-Dichloroethane",NA,NA,"airtoxics",7,5,"Mean",0.000410234137582342,"271630436","271630436"
"2509","75-35-4","1,1-Dichloroethylene",NA,NA,"airtoxics",7,5,"Minimum",0.00017382559964127,"271630436","271630436"
"2510","75-35-4","1,1-Dichloroethylene",NA,NA,"airtoxics",7,5,"Maximum",0.00176894373354564,"271630436","271630436"
"2511","75-35-4","1,1-Dichloroethylene",NA,NA,"airtoxics",7,5,"Mean",0.000484796578676927,"271630436","271630436"
"2512","78-87-5","1,2-Dichloropropane",NA,NA,"airtoxics",7,5,"Minimum",0.0000378270997316577,"271630436","271630436"
"2513","78-87-5","1,2-Dichloropropane",NA,NA,"airtoxics",7,5,"Maximum",0.000675952460349738,"271630436","271630436"
"2514","78-87-5","1,2-Dichloropropane",NA,NA,"airtoxics",7,5,"Mean",0.000341981047150569,"271630436","271630436"
"2515","78-93-3","Methyl Ethyl Ketone",0.610627556,0.366941855,"airtoxics",7,5,"Maximum",0.46313805612079,"271630436","271630436"
"2516","78-93-3","Methyl Ethyl Ketone",0.610627556,0.366941855,"airtoxics",7,5,"Minimum",0.0985304785840692,"271630436","271630436"
"2517","78-93-3","Methyl Ethyl Ketone",0.610627556,0.366941855,"airtoxics",7,5,"Mean",0.202778407725322,"271630436","271630436"
"2518","79-00-5","1,1,2-Trichloroethane",NA,NA,"airtoxics",7,5,"Minimum",0.000387893130881944,"271630436","271630436"
"2519","79-00-5","1,1,2-Trichloroethane",NA,NA,"airtoxics",7,5,"Mean",0.000388543631690834,"271630436","271630436"
"2520","79-00-5","1,1,2-Trichloroethane",NA,NA,"airtoxics",7,5,"Maximum",0.000393298692304256,"271630436","271630436"
"2521","79-01-6","Trichloroethylene",NA,NA,"airtoxics",7,5,"Mean",0.0466255650840078,"271630436","271630436"
"2522","79-01-6","Trichloroethylene",NA,NA,"airtoxics",7,5,"Minimum",0.031677711038018,"271630436","271630436"
"2523","79-01-6","Trichloroethylene",NA,NA,"airtoxics",7,5,"Maximum",0.0833839266795433,"271630436","271630436"
"2524","79-34-5","1,1,2,2-Tetrachloroethane",NA,NA,"airtoxics",7,5,"Maximum",0.002512324278691,"271630436","271630436"
"2525","79-34-5","1,1,2,2-Tetrachloroethane",NA,NA,"airtoxics",7,5,"Minimum",0.00102048229870659,"271630436","271630436"
"2526","79-34-5","1,1,2,2-Tetrachloroethane",NA,NA,"airtoxics",7,5,"Mean",0.00131157209255077,"271630436","271630436"
"2527","87-68-3","Hexachlorobutadiene",NA,NA,"airtoxics",7,5,"Minimum",0.0000288788478358531,"271630436","271630436"
"2528","87-68-3","Hexachlorobutadiene",NA,NA,"airtoxics",7,5,"Maximum",0.000581334362655062,"271630436","271630436"
"2529","87-68-3","Hexachlorobutadiene",NA,NA,"airtoxics",7,5,"Mean",0.0000793061964743066,"271630436","271630436"
"2530","95-63-6","1,2,4-Trimethylbenzene",0.253010263,0.104909161,"airtoxics",7,5,"Mean",0.0978791189918176,"271630436","271630436"
"2531","95-63-6","1,2,4-Trimethylbenzene",0.253010263,0.104909161,"airtoxics",7,5,"Minimum",0.00910445010355647,"271630436","271630436"
"2532","95-63-6","1,2,4-Trimethylbenzene",0.253010263,0.104909161,"airtoxics",7,5,"Maximum",2.8467400133655,"271630436","271630436"
"2533","100-41-4","Ethylbenzene",0.348455089,0.646429318,"airtoxics",8,5,"Mean",0.285811420187456,"271630438","271630438"
"2534","100-41-4","Ethylbenzene",0.348455089,0.646429318,"airtoxics",8,5,"Minimum",0.119201270149325,"271630438","271630438"
"2535","100-41-4","Ethylbenzene",0.348455089,0.646429318,"airtoxics",8,5,"Maximum",4.82295540071955,"271630438","271630438"
"2536","100-42-5","Styrene",NA,NA,"airtoxics",8,5,"Maximum",0.673952145203559,"271630438","271630438"
"2537","100-42-5","Styrene",NA,NA,"airtoxics",8,5,"Minimum",0.0238227772462654,"271630438","271630438"
"2538","100-42-5","Styrene",NA,NA,"airtoxics",8,5,"Mean",0.0577227414423714,"271630438","271630438"
"2539","100-44-7","Benzyl Chloride",NA,NA,"airtoxics",8,5,"Maximum",0.000183417199180858,"271630438","271630438"
"2540","100-44-7","Benzyl Chloride",NA,NA,"airtoxics",8,5,"Minimum",0.000150306431345115,"271630438","271630438"
"2541","100-44-7","Benzyl Chloride",NA,NA,"airtoxics",8,5,"Mean",0.000163167241861238,"271630438","271630438"
"2542","10061-01-5","Cis-1,3-Dichloropropene",NA,NA,"airtoxics",8,5,"Minimum",0.000623082392849028,"271630438","271630438"
"2543","10061-01-5","Cis-1,3-Dichloropropene",NA,NA,"airtoxics",8,5,"Maximum",0.000623082392849028,"271630438","271630438"
"2544","10061-01-5","Cis-1,3-Dichloropropene",NA,NA,"airtoxics",8,5,"Mean",0.000623082392849028,"271630438","271630438"
"2545","106-93-4","Ethylene Dibromide",NA,NA,"airtoxics",8,5,"Maximum",0.00046020640108272,"271630438","271630438"
"2546","106-93-4","Ethylene Dibromide",NA,NA,"airtoxics",8,5,"Mean",0.000312890290208173,"271630438","271630438"
"2547","106-93-4","Ethylene Dibromide",NA,NA,"airtoxics",8,5,"Minimum",0.00022863154624167,"271630438","271630438"
"2548","106-99-0","1,3-Butadiene",0.092036323,0.046399165,"airtoxics",8,5,"Mean",0.0649162876911764,"271630438","271630438"
"2549","106-99-0","1,3-Butadiene",0.092036323,0.046399165,"airtoxics",8,5,"Maximum",0.291751229383587,"271630438","271630438"
"2550","106-99-0","1,3-Butadiene",0.092036323,0.046399165,"airtoxics",8,5,"Minimum",0.0292111918443701,"271630438","271630438"
"2551","107-06-2","Ethylene Dichloride",NA,NA,"airtoxics",8,5,"Mean",0.00595559804728898,"271630438","271630438"
"2552","107-06-2","Ethylene Dichloride",NA,NA,"airtoxics",8,5,"Maximum",0.0136926752010748,"271630438","271630438"
"2553","107-06-2","Ethylene Dichloride",NA,NA,"airtoxics",8,5,"Minimum",0.00393959817524159,"271630438","271630438"
"2554","108-05-4","Vinyl Acetate",1.028571877,1.20025355,"airtoxics",8,5,"Maximum",0.0138064108179966,"271630438","271630438"
"2555","108-05-4","Vinyl Acetate",1.028571877,1.20025355,"airtoxics",8,5,"Minimum",0.00276564566102464,"271630438","271630438"
"2556","108-05-4","Vinyl Acetate",1.028571877,1.20025355,"airtoxics",8,5,"Mean",0.00489215640791872,"271630438","271630438"
"2557","108-67-8","1,3,5-Trimethylbenzene",NA,NA,"airtoxics",8,5,"Mean",0.00622595961885805,"271630438","271630438"
"2558","108-67-8","1,3,5-Trimethylbenzene",NA,NA,"airtoxics",8,5,"Maximum",0.175719850682471,"271630438","271630438"
"2559","108-67-8","1,3,5-Trimethylbenzene",NA,NA,"airtoxics",8,5,"Minimum",0.000305628050199947,"271630438","271630438"
"2560","108-88-3","Toluene",1.847800577,1.163145737,"airtoxics",8,5,"Maximum",38.2735361439567,"271630438","271630438"
"2561","108-88-3","Toluene",1.847800577,1.163145737,"airtoxics",8,5,"Minimum",1.83987901322075,"271630438","271630438"
"2562","108-88-3","Toluene",1.847800577,1.163145737,"airtoxics",8,5,"Mean",3.90286889045915,"271630438","271630438"
"2563","108-90-7","Chlorobenzene",NA,NA,"airtoxics",8,5,"Mean",0.0460882645400321,"271630438","271630438"
"2564","108-90-7","Chlorobenzene",NA,NA,"airtoxics",8,5,"Minimum",0.015350733898988,"271630438","271630438"
"2565","108-90-7","Chlorobenzene",NA,NA,"airtoxics",8,5,"Maximum",0.12626233691013,"271630438","271630438"
"2566","110-54-3","N-Hexane",1.6388025,1.300184524,"airtoxics",8,5,"Minimum",0.506600961622165,"271630438","271630438"
"2567","110-54-3","N-Hexane",1.6388025,1.300184524,"airtoxics",8,5,"Maximum",13.1621244613531,"271630438","271630438"
"2568","110-54-3","N-Hexane",1.6388025,1.300184524,"airtoxics",8,5,"Mean",1.18488111761716,"271630438","271630438"
"2569","110-82-7","Cyclohexane",0.499781091,0.366605243,"airtoxics",8,5,"Minimum",0.0064453013293427,"271630438","271630438"
"2570","110-82-7","Cyclohexane",0.499781091,0.366605243,"airtoxics",8,5,"Maximum",1.73668276253104,"271630438","271630438"
"2571","110-82-7","Cyclohexane",0.499781091,0.366605243,"airtoxics",8,5,"Mean",0.0652119286961055,"271630438","271630438"
"2572","120-82-1","1,2,4-Trichlorobenzene",NA,NA,"airtoxics",8,5,"Minimum",0.000107206317206732,"271630438","271630438"
"2573","120-82-1","1,2,4-Trichlorobenzene",NA,NA,"airtoxics",8,5,"Mean",0.000153936294916011,"271630438","271630438"
"2574","120-82-1","1,2,4-Trichlorobenzene",NA,NA,"airtoxics",8,5,"Maximum",0.000638974239500101,"271630438","271630438"
"2575","127-18-4","Tetrachloroethylene",NA,0.121478828,"airtoxics",8,5,"Maximum",0.189562150370464,"271630438","271630438"
"2576","127-18-4","Tetrachloroethylene",NA,0.121478828,"airtoxics",8,5,"Minimum",0.0117031100076235,"271630438","271630438"
"2577","127-18-4","Tetrachloroethylene",NA,0.121478828,"airtoxics",8,5,"Mean",0.0293232321895716,"271630438","271630438"
"2578","1330-20-7","M/P Xylene",1.018799851,1.322838182,"airtoxics",8,5,"Mean",1.2583471682093,"271630438","271630438"
