"","Receptor","CAS","X.x","Pollutant.x","Param_Code","Mean","StdDev","pollutanttype","Join_Count","Distance","TARGET_FID","name","state","county","aqs_site_n","lat","long","x","y","UTM_Zone","airsid","city","address","startdate","NEAR_FID","NEAR_DIST","FID_","GEOID","FIPS_Code","lat_1","long_1","utm_x","utm_y","zoneID","County_1","SITEID","SITEIDTYPE","X.y","Pollutant.y","Annual"
"306",16417,"10061-01-5",569,"Cis-1,3-Dichloropropene",43831,NA,NA,"airtoxics",1,0.00134700499948,28,"Richfield","27","053","0961",44.875592,-93.258819,479557,4969163,15,"27-053-0961","Richfield","Richfield Intermediate School",1999-04-12,16529,0.00134700499948,16529,270530247002,53,-93.2582802203,44.8768267107,479600,4969300,27053,"HENNEPIN","270530961","AQSID",2028,"Dichloropropene,13C",0.000623082392849028
"307",16417,"106-93-4",575,"Ethylene Dibromide",43843,NA,NA,"airtoxics",1,0.00134700499948,28,"Richfield","27","053","0961",44.875592,-93.258819,479557,4969163,15,"27-053-0961","Richfield","Richfield Intermediate School",1999-04-12,16529,0.00134700499948,16529,270530247002,53,-93.2582802203,44.8768267107,479600,4969300,27053,"HENNEPIN","270530961","MPCAID",2036,"Ethylene Dibromide",0.000481514282529835
"308",16417,"106-93-4",575,"Ethylene Dibromide",43843,NA,NA,"airtoxics",1,0.00134700499948,28,"Richfield","27","053","0961",44.875592,-93.258819,479557,4969163,15,"27-053-0961","Richfield","Richfield Intermediate School",1999-04-12,16529,0.00134700499948,16529,270530247002,53,-93.2582802203,44.8768267107,479600,4969300,27053,"HENNEPIN","270530961","AQSID",2036,"Ethylene Dibromide",0.000481514282529835
"309",16417,"106-99-0",548,"1,3-Butadiene",43218,0.092222279,0.069251851,"airtoxics",1,0.00134700499948,28,"Richfield","27","053","0961",44.875592,-93.258819,479557,4969163,15,"27-053-0961","Richfield","Richfield Intermediate School",1999-04-12,16529,0.00134700499948,16529,270530247002,53,-93.2582802203,44.8768267107,479600,4969300,27053,"HENNEPIN","270530961","MPCAID",2037,"Butadiene 1,3-",0.139517271719412
"310",16417,"106-99-0",548,"1,3-Butadiene",43218,0.092222279,0.069251851,"airtoxics",1,0.00134700499948,28,"Richfield","27","053","0961",44.875592,-93.258819,479557,4969163,15,"27-053-0961","Richfield","Richfield Intermediate School",1999-04-12,16529,0.00134700499948,16529,270530247002,53,-93.2582802203,44.8768267107,479600,4969300,27053,"HENNEPIN","270530961","AQSID",2037,"Butadiene 1,3-",0.139517271719412
"311",16417,"107-06-2",576,"Ethylene Dichloride",43815,NA,NA,"airtoxics",1,0.00134700499948,28,"Richfield","27","053","0961",44.875592,-93.258819,479557,4969163,15,"27-053-0961","Richfield","Richfield Intermediate School",1999-04-12,16529,0.00134700499948,16529,270530247002,53,-93.2582802203,44.8768267107,479600,4969300,27053,"HENNEPIN","270530961","MPCAID",2030,"Dichloroethane, 1,2- (Ethylene Dichloride)",0.00313942667602307
"312",16417,"107-06-2",576,"Ethylene Dichloride",43815,NA,NA,"airtoxics",1,0.00134700499948,28,"Richfield","27","053","0961",44.875592,-93.258819,479557,4969163,15,"27-053-0961","Richfield","Richfield Intermediate School",1999-04-12,16529,0.00134700499948,16529,270530247002,53,-93.2582802203,44.8768267107,479600,4969300,27053,"HENNEPIN","270530961","AQSID",2030,"Dichloroethane, 1,2- (Ethylene Dichloride)",0.00313942667602307
"313",16417,"108-05-4",600,"Vinyl Acetate",43447,0.873923351,0.710049137,"airtoxics",1,0.00134700499948,28,"Richfield","27","053","0961",44.875592,-93.258819,479557,4969163,15,"27-053-0961","Richfield","Richfield Intermediate School",1999-04-12,16529,0.00134700499948,16529,270530247002,53,-93.2582802203,44.8768267107,479600,4969300,27053,"HENNEPIN","270530961","MPCAID",2067,"Vinyl Acetate",0.00232932935029127
"314",16417,"108-05-4",600,"Vinyl Acetate",43447,0.873923351,0.710049137,"airtoxics",1,0.00134700499948,28,"Richfield","27","053","0961",44.875592,-93.258819,479557,4969163,15,"27-053-0961","Richfield","Richfield Intermediate School",1999-04-12,16529,0.00134700499948,16529,270530247002,53,-93.2582802203,44.8768267107,479600,4969300,27053,"HENNEPIN","270530961","AQSID",2067,"Vinyl Acetate",0.00232932935029127
"315",16417,"108-67-8",550,"1,3,5-Trimethylbenzene",45207,NA,NA,"airtoxics",1,0.00134700499948,28,"Richfield","27","053","0961",44.875592,-93.258819,479557,4969163,15,"27-053-0961","Richfield","Richfield Intermediate School",1999-04-12,16529,0.00134700499948,16529,270530247002,53,-93.2582802203,44.8768267107,479600,4969300,27053,"HENNEPIN","270530961","AQSID",2065,"Trimethylbenzene, 1,3,5-",0.000384194742631861
"316",16417,"108-67-8",550,"1,3,5-Trimethylbenzene",45207,NA,NA,"airtoxics",1,0.00134700499948,28,"Richfield","27","053","0961",44.875592,-93.258819,479557,4969163,15,"27-053-0961","Richfield","Richfield Intermediate School",1999-04-12,16529,0.00134700499948,16529,270530247002,53,-93.2582802203,44.8768267107,479600,4969300,27053,"HENNEPIN","270530961","MPCAID",2065,"Trimethylbenzene, 1,3,5-",0.000384194742631861
"317",16417,"108-88-3",594,"Toluene",45202,0.819681451,0.515937622,"airtoxics",1,0.00134700499948,28,"Richfield","27","053","0961",44.875592,-93.258819,479557,4969163,15,"27-053-0961","Richfield","Richfield Intermediate School",1999-04-12,16529,0.00134700499948,16529,270530247002,53,-93.2582802203,44.8768267107,479600,4969300,27053,"HENNEPIN","270530961","AQSID",2060,"Toluene",7.11533250418278
"318",16417,"108-88-3",594,"Toluene",45202,0.819681451,0.515937622,"airtoxics",1,0.00134700499948,28,"Richfield","27","053","0961",44.875592,-93.258819,479557,4969163,15,"27-053-0961","Richfield","Richfield Intermediate School",1999-04-12,16529,0.00134700499948,16529,270530247002,53,-93.2582802203,44.8768267107,479600,4969300,27053,"HENNEPIN","270530961","MPCAID",2060,"Toluene",7.11533250418278
"319",16417,"108-90-7",564,"Chlorobenzene",45801,NA,NA,"airtoxics",1,0.00134700499948,28,"Richfield","27","053","0961",44.875592,-93.258819,479557,4969163,15,"27-053-0961","Richfield","Richfield Intermediate School",1999-04-12,16529,0.00134700499948,16529,270530247002,53,-93.2582802203,44.8768267107,479600,4969300,27053,"HENNEPIN","270530961","MPCAID",2023,"Chlorobenzene",0.111052458973945
"320",16417,"108-90-7",564,"Chlorobenzene",45801,NA,NA,"airtoxics",1,0.00134700499948,28,"Richfield","27","053","0961",44.875592,-93.258819,479557,4969163,15,"27-053-0961","Richfield","Richfield Intermediate School",1999-04-12,16529,0.00134700499948,16529,270530247002,53,-93.2582802203,44.8768267107,479600,4969300,27053,"HENNEPIN","270530961","AQSID",2023,"Chlorobenzene",0.111052458973945
"321",16417,"110-54-3",588,"N-Hexane",43231,0.419445273,0.282639022,"airtoxics",1,0.00134700499948,28,"Richfield","27","053","0961",44.875592,-93.258819,479557,4969163,15,"27-053-0961","Richfield","Richfield Intermediate School",1999-04-12,16529,0.00134700499948,16529,270530247002,53,-93.2582802203,44.8768267107,479600,4969300,27053,"HENNEPIN","270530961","MPCAID",2055,"NHexane",1.71601747030464
"322",16417,"110-54-3",588,"N-Hexane",43231,0.419445273,0.282639022,"airtoxics",1,0.00134700499948,28,"Richfield","27","053","0961",44.875592,-93.258819,479557,4969163,15,"27-053-0961","Richfield","Richfield Intermediate School",1999-04-12,16529,0.00134700499948,16529,270530247002,53,-93.2582802203,44.8768267107,479600,4969300,27053,"HENNEPIN","270530961","AQSID",2055,"NHexane",1.71601747030464
"323",16417,"110-82-7",570,"Cyclohexane",43248,0.129540557,0.092822441,"airtoxics",1,0.00134700499948,28,"Richfield","27","053","0961",44.875592,-93.258819,479557,4969163,15,"27-053-0961","Richfield","Richfield Intermediate School",1999-04-12,16529,0.00134700499948,16529,270530247002,53,-93.2582802203,44.8768267107,479600,4969300,27053,"HENNEPIN","270530961","MPCAID",2041,"Cyclohexane",0.006999214087705
"324",16417,"110-82-7",570,"Cyclohexane",43248,0.129540557,0.092822441,"airtoxics",1,0.00134700499948,28,"Richfield","27","053","0961",44.875592,-93.258819,479557,4969163,15,"27-053-0961","Richfield","Richfield Intermediate School",1999-04-12,16529,0.00134700499948,16529,270530247002,53,-93.2582802203,44.8768267107,479600,4969300,27053,"HENNEPIN","270530961","AQSID",2041,"Cyclohexane",0.006999214087705
"325",16417,"120-82-1",546,"1,2,4-Trichlorobenzene",45810,NA,NA,"airtoxics",1,0.00134700499948,28,"Richfield","27","053","0961",44.875592,-93.258819,479557,4969163,15,"27-053-0961","Richfield","Richfield Intermediate School",1999-04-12,16529,0.00134700499948,16529,270530247002,53,-93.2582802203,44.8768267107,479600,4969300,27053,"HENNEPIN","270530961","MPCAID",2061,"Trichlorobenzene, 1,2,4-",0.000431418538653361
"326",16417,"120-82-1",546,"1,2,4-Trichlorobenzene",45810,NA,NA,"airtoxics",1,0.00134700499948,28,"Richfield","27","053","0961",44.875592,-93.258819,479557,4969163,15,"27-053-0961","Richfield","Richfield Intermediate School",1999-04-12,16529,0.00134700499948,16529,270530247002,53,-93.2582802203,44.8768267107,479600,4969300,27053,"HENNEPIN","270530961","AQSID",2061,"Trichlorobenzene, 1,2,4-",0.000431418538653361
"327",16417,"127-18-4",593,"Tetrachloroethylene",43817,NA,NA,"airtoxics",1,0.00134700499948,28,"Richfield","27","053","0961",44.875592,-93.258819,479557,4969163,15,"27-053-0961","Richfield","Richfield Intermediate School",1999-04-12,16529,0.00134700499948,16529,270530247002,53,-93.2582802203,44.8768267107,479600,4969300,27053,"HENNEPIN","270530961","MPCAID",2059,"Tetrachloroethylene (Perchloroethylene)",0.0679337338380139
"328",16417,"127-18-4",593,"Tetrachloroethylene",43817,NA,NA,"airtoxics",1,0.00134700499948,28,"Richfield","27","053","0961",44.875592,-93.258819,479557,4969163,15,"27-053-0961","Richfield","Richfield Intermediate School",1999-04-12,16529,0.00134700499948,16529,270530247002,53,-93.2582802203,44.8768267107,479600,4969300,27053,"HENNEPIN","270530961","AQSID",2059,"Tetrachloroethylene (Perchloroethylene)",0.0679337338380139
"329",16417,"1330-20-7",582,"M/P Xylene",45109,0.57874286,0.145469858,"airtoxics",1,0.00134700499948,28,"Richfield","27","053","0961",44.875592,-93.258819,479557,4969163,15,"27-053-0961","Richfield","Richfield Intermediate School",1999-04-12,16529,0.00134700499948,16529,270530247002,53,-93.2582802203,44.8768267107,479600,4969300,27053,"HENNEPIN","270530961","MPCAID",2069,"Xylenes (Mixed Isomers)",1.9743526215631
"330",16417,"1330-20-7",582,"M/P Xylene",45109,0.57874286,0.145469858,"airtoxics",1,0.00134700499948,28,"Richfield","27","053","0961",44.875592,-93.258819,479557,4969163,15,"27-053-0961","Richfield","Richfield Intermediate School",1999-04-12,16529,0.00134700499948,16529,270530247002,53,-93.2582802203,44.8768267107,479600,4969300,27053,"HENNEPIN","270530961","AQSID",2069,"Xylenes (Mixed Isomers)",1.9743526215631
"331",16417,"156-59-2",568,"Cis-1,2-Dichloroethene",43839,NA,NA,"airtoxics",1,0.00134700499948,28,"Richfield","27","053","0961",44.875592,-93.258819,479557,4969163,15,"27-053-0961","Richfield","Richfield Intermediate School",1999-04-12,16529,0.00134700499948,16529,270530247002,53,-93.2582802203,44.8768267107,479600,4969300,27053,"HENNEPIN","270530961","AQSID",2032,"Dichloroethylene, cis-1,2-",7.54409512637721e-07
"332",16417,"156-59-2",568,"Cis-1,2-Dichloroethene",43839,NA,NA,"airtoxics",1,0.00134700499948,28,"Richfield","27","053","0961",44.875592,-93.258819,479557,4969163,15,"27-053-0961","Richfield","Richfield Intermediate School",1999-04-12,16529,0.00134700499948,16529,270530247002,53,-93.2582802203,44.8768267107,479600,4969300,27053,"HENNEPIN","270530961","MPCAID",2032,"Dichloroethylene, cis-1,2-",7.54409512637721e-07
"333",16417,"1634-04-4",586,"Methyl Tert-Butyl Ether",43372,NA,NA,"airtoxics",1,0.00134700499948,28,"Richfield","27","053","0961",44.875592,-93.258819,479557,4969163,15,"27-053-0961","Richfield","Richfield Intermediate School",1999-04-12,16529,0.00134700499948,16529,270530247002,53,-93.2582802203,44.8768267107,479600,4969300,27053,"HENNEPIN","270530961","MPCAID",2049,"Methyl Tert Butyl Ether",9.14943578234073e-05
"334",16417,"1634-04-4",586,"Methyl Tert-Butyl Ether",43372,NA,NA,"airtoxics",1,0.00134700499948,28,"Richfield","27","053","0961",44.875592,-93.258819,479557,4969163,15,"27-053-0961","Richfield","Richfield Intermediate School",1999-04-12,16529,0.00134700499948,16529,270530247002,53,-93.2582802203,44.8768267107,479600,4969300,27053,"HENNEPIN","270530961","AQSID",2049,"Methyl Tert Butyl Ether",9.14943578234073e-05
"335",16417,"50-00-0",577,"Formaldehyde",43502,2.441207037,0.838984068,"airtoxics",1,0.00134700499948,28,"Richfield","27","053","0961",44.875592,-93.258819,479557,4969163,15,"27-053-0961","Richfield","Richfield Intermediate School",1999-04-12,16529,0.00134700499948,16529,270530247002,53,-93.2582802203,44.8768267107,479600,4969300,27053,"HENNEPIN","270530961","AQSID",2073,"Formaldehyde",2.10198143896347
"336",16417,"50-00-0",577,"Formaldehyde",43502,2.441207037,0.838984068,"airtoxics",1,0.00134700499948,28,"Richfield","27","053","0961",44.875592,-93.258819,479557,4969163,15,"27-053-0961","Richfield","Richfield Intermediate School",1999-04-12,16529,0.00134700499948,16529,270530247002,53,-93.2582802203,44.8768267107,479600,4969300,27053,"HENNEPIN","270530961","MPCAID",2073,"Formaldehyde",2.10198143896347
"337",16417,"56-23-5",563,"Carbon Tetrachloride",43804,0.490601964,0.075736887,"airtoxics",1,0.00134700499948,28,"Richfield","27","053","0961",44.875592,-93.258819,479557,4969163,15,"27-053-0961","Richfield","Richfield Intermediate School",1999-04-12,16529,0.00134700499948,16529,270530247002,53,-93.2582802203,44.8768267107,479600,4969300,27053,"HENNEPIN","270530961","AQSID",2047,"Carbon Tetrachloride",0.540269998547724
"338",16417,"56-23-5",563,"Carbon Tetrachloride",43804,0.490601964,0.075736887,"airtoxics",1,0.00134700499948,28,"Richfield","27","053","0961",44.875592,-93.258819,479557,4969163,15,"27-053-0961","Richfield","Richfield Intermediate School",1999-04-12,16529,0.00134700499948,16529,270530247002,53,-93.2582802203,44.8768267107,479600,4969300,27053,"HENNEPIN","270530961","MPCAID",2047,"Carbon Tetrachloride",0.540269998547724
"339",16417,"67-64-1",553,"Acetone",43551,2.415735,0.834126128,"airtoxics",1,0.00134700499948,28,"Richfield","27","053","0961",44.875592,-93.258819,479557,4969163,15,"27-053-0961","Richfield","Richfield Intermediate School",1999-04-12,16529,0.00134700499948,16529,270530247002,53,-93.2582802203,44.8768267107,479600,4969300,27053,"HENNEPIN","270530961","MPCAID",2039,"Acetone",0.309599327944519
"340",16417,"67-64-1",553,"Acetone",43551,2.415735,0.834126128,"airtoxics",1,0.00134700499948,28,"Richfield","27","053","0961",44.875592,-93.258819,479557,4969163,15,"27-053-0961","Richfield","Richfield Intermediate School",1999-04-12,16529,0.00134700499948,16529,270530247002,53,-93.2582802203,44.8768267107,479600,4969300,27053,"HENNEPIN","270530961","AQSID",2039,"Acetone",0.309599327944519
"341",16417,"67-66-3",566,"Chloroform",43803,NA,0.191993427,"airtoxics",1,0.00134700499948,28,"Richfield","27","053","0961",44.875592,-93.258819,479557,4969163,15,"27-053-0961","Richfield","Richfield Intermediate School",1999-04-12,16529,0.00134700499948,16529,270530247002,53,-93.2582802203,44.8768267107,479600,4969300,27053,"HENNEPIN","270530961","MPCAID",2025,"Chloroform (Trichloromethane)",0.124881808490127
"342",16417,"67-66-3",566,"Chloroform",43803,NA,0.191993427,"airtoxics",1,0.00134700499948,28,"Richfield","27","053","0961",44.875592,-93.258819,479557,4969163,15,"27-053-0961","Richfield","Richfield Intermediate School",1999-04-12,16529,0.00134700499948,16529,270530247002,53,-93.2582802203,44.8768267107,479600,4969300,27053,"HENNEPIN","270530961","AQSID",2025,"Chloroform (Trichloromethane)",0.124881808490127
"343",16417,"71-43-2",555,"Benzene",45201,0.543894821,0.23167706,"airtoxics",1,0.00134700499948,28,"Richfield","27","053","0961",44.875592,-93.258819,479557,4969163,15,"27-053-0961","Richfield","Richfield Intermediate School",1999-04-12,16529,0.00134700499948,16529,270530247002,53,-93.2582802203,44.8768267107,479600,4969300,27053,"HENNEPIN","270530961","MPCAID",2042,"Benzene",0.990605783342366
"344",16417,"71-43-2",555,"Benzene",45201,0.543894821,0.23167706,"airtoxics",1,0.00134700499948,28,"Richfield","27","053","0961",44.875592,-93.258819,479557,4969163,15,"27-053-0961","Richfield","Richfield Intermediate School",1999-04-12,16529,0.00134700499948,16529,270530247002,53,-93.2582802203,44.8768267107,479600,4969300,27053,"HENNEPIN","270530961","AQSID",2042,"Benzene",0.990605783342366
"345",16417,"71-55-6",584,"Methyl Chloroform",43814,NA,0.027011479,"airtoxics",1,0.00134700499948,28,"Richfield","27","053","0961",44.875592,-93.258819,479557,4969163,15,"27-053-0961","Richfield","Richfield Intermediate School",1999-04-12,16529,0.00134700499948,16529,270530247002,53,-93.2582802203,44.8768267107,479600,4969300,27053,"HENNEPIN","270530961","AQSID",2062,"Trichloroethane, 1,1,1-",0.61211772090459
"346",16417,"71-55-6",584,"Methyl Chloroform",43814,NA,0.027011479,"airtoxics",1,0.00134700499948,28,"Richfield","27","053","0961",44.875592,-93.258819,479557,4969163,15,"27-053-0961","Richfield","Richfield Intermediate School",1999-04-12,16529,0.00134700499948,16529,270530247002,53,-93.2582802203,44.8768267107,479600,4969300,27053,"HENNEPIN","270530961","MPCAID",2062,"Trichloroethane, 1,1,1-",0.61211772090459
"347",16417,"74-83-9",560,"Bromomethane",43819,NA,NA,"airtoxics",1,0.00134700499948,28,"Richfield","27","053","0961",44.875592,-93.258819,479557,4969163,15,"27-053-0961","Richfield","Richfield Intermediate School",1999-04-12,16529,0.00134700499948,16529,270530247002,53,-93.2582802203,44.8768267107,479600,4969300,27053,"HENNEPIN","270530961","AQSID",2050,"Methyl Bromide (Bromomethane)",0.364255582865472
"348",16417,"74-83-9",560,"Bromomethane",43819,NA,NA,"airtoxics",1,0.00134700499948,28,"Richfield","27","053","0961",44.875592,-93.258819,479557,4969163,15,"27-053-0961","Richfield","Richfield Intermediate School",1999-04-12,16529,0.00134700499948,16529,270530247002,53,-93.2582802203,44.8768267107,479600,4969300,27053,"HENNEPIN","270530961","MPCAID",2050,"Methyl Bromide (Bromomethane)",0.364255582865472
"349",16417,"74-87-3",567,"Chloromethane",43801,1.022457593,0.145962455,"airtoxics",1,0.00134700499948,28,"Richfield","27","053","0961",44.875592,-93.258819,479557,4969163,15,"27-053-0961","Richfield","Richfield Intermediate School",1999-04-12,16529,0.00134700499948,16529,270530247002,53,-93.2582802203,44.8768267107,479600,4969300,27053,"HENNEPIN","270530961","MPCAID",2051,"Methyl Chloride (Chloromethane)",1.09068268203297
"350",16417,"74-87-3",567,"Chloromethane",43801,1.022457593,0.145962455,"airtoxics",1,0.00134700499948,28,"Richfield","27","053","0961",44.875592,-93.258819,479557,4969163,15,"27-053-0961","Richfield","Richfield Intermediate School",1999-04-12,16529,0.00134700499948,16529,270530247002,53,-93.2582802203,44.8768267107,479600,4969300,27053,"HENNEPIN","270530961","AQSID",2051,"Methyl Chloride (Chloromethane)",1.09068268203297
"351",16417,"75-00-3",565,"Chloroethane",43812,NA,NA,"airtoxics",1,0.00134700499948,28,"Richfield","27","053","0961",44.875592,-93.258819,479557,4969163,15,"27-053-0961","Richfield","Richfield Intermediate School",1999-04-12,16529,0.00134700499948,16529,270530247002,53,-93.2582802203,44.8768267107,479600,4969300,27053,"HENNEPIN","270530961","MPCAID",2024,"Chloroethane",0.00104632033266997
"352",16417,"75-00-3",565,"Chloroethane",43812,NA,NA,"airtoxics",1,0.00134700499948,28,"Richfield","27","053","0961",44.875592,-93.258819,479557,4969163,15,"27-053-0961","Richfield","Richfield Intermediate School",1999-04-12,16529,0.00134700499948,16529,270530247002,53,-93.2582802203,44.8768267107,479600,4969300,27053,"HENNEPIN","270530961","AQSID",2024,"Chloroethane",0.00104632033266997
"353",16417,"75-01-4",601,"Vinyl Chloride",43860,NA,NA,"airtoxics",1,0.00134700499948,28,"Richfield","27","053","0961",44.875592,-93.258819,479557,4969163,15,"27-053-0961","Richfield","Richfield Intermediate School",1999-04-12,16529,0.00134700499948,16529,270530247002,53,-93.2582802203,44.8768267107,479600,4969300,27053,"HENNEPIN","270530961","MPCAID",2068,"Vinyl Chloride",0.00135158512125468
"354",16417,"75-01-4",601,"Vinyl Chloride",43860,NA,NA,"airtoxics",1,0.00134700499948,28,"Richfield","27","053","0961",44.875592,-93.258819,479557,4969163,15,"27-053-0961","Richfield","Richfield Intermediate School",1999-04-12,16529,0.00134700499948,16529,270530247002,53,-93.2582802203,44.8768267107,479600,4969300,27053,"HENNEPIN","270530961","AQSID",2068,"Vinyl Chloride",0.00135158512125468
"355",16417,"75-07-0",552,"Acetaldehyde",43503,1.678471455,0.741543305,"airtoxics",1,0.00134700499948,28,"Richfield","27","053","0961",44.875592,-93.258819,479557,4969163,15,"27-053-0961","Richfield","Richfield Intermediate School",1999-04-12,16529,0.00134700499948,16529,270530247002,53,-93.2582802203,44.8768267107,479600,4969300,27053,"HENNEPIN","270530961","AQSID",2074,"Acetaldehyde",1.8766939204915
"356",16417,"75-07-0",552,"Acetaldehyde",43503,1.678471455,0.741543305,"airtoxics",1,0.00134700499948,28,"Richfield","27","053","0961",44.875592,-93.258819,479557,4969163,15,"27-053-0961","Richfield","Richfield Intermediate School",1999-04-12,16529,0.00134700499948,16529,270530247002,53,-93.2582802203,44.8768267107,479600,4969300,27053,"HENNEPIN","270530961","MPCAID",2074,"Acetaldehyde",1.8766939204915
"357",16417,"75-09-2",573,"Dichloromethane",43802,0.306798364,0.194962836,"airtoxics",1,0.00134700499948,28,"Richfield","27","053","0961",44.875592,-93.258819,479557,4969163,15,"27-053-0961","Richfield","Richfield Intermediate School",1999-04-12,16529,0.00134700499948,16529,270530247002,53,-93.2582802203,44.8768267107,479600,4969300,27053,"HENNEPIN","270530961","AQSID",2054,"Methylene Chloride",0.0646679594233959
"358",16417,"75-09-2",573,"Dichloromethane",43802,0.306798364,0.194962836,"airtoxics",1,0.00134700499948,28,"Richfield","27","053","0961",44.875592,-93.258819,479557,4969163,15,"27-053-0961","Richfield","Richfield Intermediate School",1999-04-12,16529,0.00134700499948,16529,270530247002,53,-93.2582802203,44.8768267107,479600,4969300,27053,"HENNEPIN","270530961","MPCAID",2054,"Methylene Chloride",0.0646679594233959
"359",16417,"75-15-0",562,"Carbon Disulfide",42153,NA,0.012182472,"airtoxics",1,0.00134700499948,28,"Richfield","27","053","0961",44.875592,-93.258819,479557,4969163,15,"27-053-0961","Richfield","Richfield Intermediate School",1999-04-12,16529,0.00134700499948,16529,270530247002,53,-93.2582802203,44.8768267107,479600,4969300,27053,"HENNEPIN","270530961","MPCAID",2046,"Carbon Disulfide",0.00591250688227563
"360",16417,"75-15-0",562,"Carbon Disulfide",42153,NA,0.012182472,"airtoxics",1,0.00134700499948,28,"Richfield","27","053","0961",44.875592,-93.258819,479557,4969163,15,"27-053-0961","Richfield","Richfield Intermediate School",1999-04-12,16529,0.00134700499948,16529,270530247002,53,-93.2582802203,44.8768267107,479600,4969300,27053,"HENNEPIN","270530961","AQSID",2046,"Carbon Disulfide",0.00591250688227563
"361",16417,"75-25-2",559,"Bromoform",43806,NA,NA,"airtoxics",1,0.00134700499948,28,"Richfield","27","053","0961",44.875592,-93.258819,479557,4969163,15,"27-053-0961","Richfield","Richfield Intermediate School",1999-04-12,16529,0.00134700499948,16529,270530247002,53,-93.2582802203,44.8768267107,479600,4969300,27053,"HENNEPIN","270530961","AQSID",2044,"Bromoform (Tribromomethane)",0.010002455588042
"362",16417,"75-25-2",559,"Bromoform",43806,NA,NA,"airtoxics",1,0.00134700499948,28,"Richfield","27","053","0961",44.875592,-93.258819,479557,4969163,15,"27-053-0961","Richfield","Richfield Intermediate School",1999-04-12,16529,0.00134700499948,16529,270530247002,53,-93.2582802203,44.8768267107,479600,4969300,27053,"HENNEPIN","270530961","MPCAID",2044,"Bromoform (Tribromomethane)",0.010002455588042
"363",16417,"75-34-3",540,"1,1-Dichloroethane",43813,NA,NA,"airtoxics",1,0.00134700499948,28,"Richfield","27","053","0961",44.875592,-93.258819,479557,4969163,15,"27-053-0961","Richfield","Richfield Intermediate School",1999-04-12,16529,0.00134700499948,16529,270530247002,53,-93.2582802203,44.8768267107,479600,4969300,27053,"HENNEPIN","270530961","MPCAID",2029,"Dichloroethane 1,1-",0.000580360146718473
"364",16417,"75-34-3",540,"1,1-Dichloroethane",43813,NA,NA,"airtoxics",1,0.00134700499948,28,"Richfield","27","053","0961",44.875592,-93.258819,479557,4969163,15,"27-053-0961","Richfield","Richfield Intermediate School",1999-04-12,16529,0.00134700499948,16529,270530247002,53,-93.2582802203,44.8768267107,479600,4969300,27053,"HENNEPIN","270530961","AQSID",2029,"Dichloroethane 1,1-",0.000580360146718473
"365",16417,"75-35-4",541,"1,1-Dichloroethylene",43826,NA,NA,"airtoxics",1,0.00134700499948,28,"Richfield","27","053","0961",44.875592,-93.258819,479557,4969163,15,"27-053-0961","Richfield","Richfield Intermediate School",1999-04-12,16529,0.00134700499948,16529,270530247002,53,-93.2582802203,44.8768267107,479600,4969300,27053,"HENNEPIN","270530961","AQSID",2031,"Dichloroethylene 1,1-",0.000694773265269788
"366",16417,"75-35-4",541,"1,1-Dichloroethylene",43826,NA,NA,"airtoxics",1,0.00134700499948,28,"Richfield","27","053","0961",44.875592,-93.258819,479557,4969163,15,"27-053-0961","Richfield","Richfield Intermediate School",1999-04-12,16529,0.00134700499948,16529,270530247002,53,-93.2582802203,44.8768267107,479600,4969300,27053,"HENNEPIN","270530961","MPCAID",2031,"Dichloroethylene 1,1-",0.000694773265269788
"367",16417,"78-87-5",545,"1,2-Dichloropropane",43829,NA,NA,"airtoxics",1,0.00134700499948,28,"Richfield","27","053","0961",44.875592,-93.258819,479557,4969163,15,"27-053-0961","Richfield","Richfield Intermediate School",1999-04-12,16529,0.00134700499948,16529,270530247002,53,-93.2582802203,44.8768267107,479600,4969300,27053,"HENNEPIN","270530961","AQSID",2033,"Dichloropropane, 1,2-",0.000577556054802253
"368",16417,"78-87-5",545,"1,2-Dichloropropane",43829,NA,NA,"airtoxics",1,0.00134700499948,28,"Richfield","27","053","0961",44.875592,-93.258819,479557,4969163,15,"27-053-0961","Richfield","Richfield Intermediate School",1999-04-12,16529,0.00134700499948,16529,270530247002,53,-93.2582802203,44.8768267107,479600,4969300,27053,"HENNEPIN","270530961","MPCAID",2033,"Dichloropropane, 1,2-",0.000577556054802253
"369",16417,"78-93-3",585,"Methyl Ethyl Ketone",43552,0.798714468,0.551974652,"airtoxics",1,0.00134700499948,28,"Richfield","27","053","0961",44.875592,-93.258819,479557,4969163,15,"27-053-0961","Richfield","Richfield Intermediate School",1999-04-12,16529,0.00134700499948,16529,270530247002,53,-93.2582802203,44.8768267107,479600,4969300,27053,"HENNEPIN","270530961","AQSID",2052,"Methyl Ethyl Ketone (2-Butanone)",0.280245987217926
"370",16417,"78-93-3",585,"Methyl Ethyl Ketone",43552,0.798714468,0.551974652,"airtoxics",1,0.00134700499948,28,"Richfield","27","053","0961",44.875592,-93.258819,479557,4969163,15,"27-053-0961","Richfield","Richfield Intermediate School",1999-04-12,16529,0.00134700499948,16529,270530247002,53,-93.2582802203,44.8768267107,479600,4969300,27053,"HENNEPIN","270530961","MPCAID",2052,"Methyl Ethyl Ketone (2-Butanone)",0.280245987217926
