SCC Code,Data Category Code,Short Desc,Level 1 Desc,Level 2 Desc,Level 3 Desc,Level 4 Desc,EI Sector
2202000062,ONROAD,Highway Veh - Diesel - RefuelingTotal Spillage and Displacement,Mobile Sources,Highway Veh - Diesel,Refueling,Total Spillage and Displacement,Gas Stations
2202510080,ONROAD,Highway Veh - Diesel - Refuse Truck All except refueling,Mobile Sources,Highway Veh - Diesel,Refuse Truck,All except refueling,Mobile - On-Road Diesel Heavy Duty Vehicles
2202430080,ONROAD,Highway Veh - Diesel - School Bus All except refueling,Mobile Sources,Highway Veh - Diesel,School Bus,All except refueling,Mobile - On-Road Diesel Heavy Duty Vehicles
2202530080,ONROAD,Highway Veh - Diesel - Single Unit Long-haul Truck All except refueling,Mobile Sources,Highway Veh - Diesel,Single Unit Long-haul Truck,All except refueling,Mobile - On-Road Diesel Heavy Duty Vehicles
2202520080,ONROAD,Highway Veh - Diesel - Single Unit Short-haul Truck All except refueling,Mobile Sources,Highway Veh - Diesel,Single Unit Short-haul Truck,All except refueling,Mobile - On-Road Diesel Heavy Duty Vehicles
2202420080,ONROAD,Highway Veh - Diesel - Transit Bus All except refueling,Mobile Sources,Highway Veh - Diesel,Transit Bus,All except refueling,Mobile - On-Road Diesel Heavy Duty Vehicles
2209620080,ONROAD,Highway Veh - Electricity - Combination Long-haul Truck All except refueling,Mobile Sources,Highway Veh - Electricity,Combination Long-haul Truck,All except refueling,Mobile - On-Road non-Diesel Heavy Duty Vehicles
2209610080,ONROAD,Highway Veh - Electricity - Combination Short-haul Truck All except refueling,Mobile Sources,Highway Veh - Electricity,Combination Short-haul Truck,All except refueling,Mobile - On-Road non-Diesel Heavy Duty Vehicles
2209410080,ONROAD,Highway Veh - Electricity - Intercity Bus All except refueling,Mobile Sources,Highway Veh - Electricity,Intercity Bus,All except refueling,Mobile - On-Road non-Diesel Heavy Duty Vehicles
2209320080,ONROAD,Highway Veh - Electricity - Light Commercial Truck All except refueling,Mobile Sources,Highway Veh - Electricity,Light Commercial Truck,All except refueling,Mobile - On-Road non-Diesel Light Duty Vehicles
2209540080,ONROAD,Highway Veh - Electricity - Motor Home All except refueling,Mobile Sources,Highway Veh - Electricity,Motor Home,All except refueling,Mobile - On-Road non-Diesel Heavy Duty Vehicles
2209110080,ONROAD,Highway Veh - Electricity - Motorcycle All except refueling,Mobile Sources,Highway Veh - Electricity,Motorcycle,All except refueling,Mobile - On-Road non-Diesel Light Duty Vehicles
2209210080,ONROAD,Highway Veh - Electricity - Passenger Car All except refueling,Mobile Sources,Highway Veh - Electricity,Passenger Car,All except refueling,Mobile - On-Road non-Diesel Light Duty Vehicles
2209310080,ONROAD,Highway Veh - Electricity - Passenger Truck All except refueling,Mobile Sources,Highway Veh - Electricity,Passenger Truck,All except refueling,Mobile - On-Road non-Diesel Light Duty Vehicles
2209000062,ONROAD,Highway Veh - Electricity - RefuelingTotal Spillage and Displacement,Mobile Sources,Highway Veh - Electricity,Refueling,Total Spillage and Displacement,Gas Stations
2209510080,ONROAD,Highway Veh - Electricity - Refuse Truck All except refueling,Mobile Sources,Highway Veh - Electricity,Refuse Truck,All except refueling,Mobile - On-Road non-Diesel Heavy Duty Vehicles
2209430080,ONROAD,Highway Veh - Electricity - School Bus All except refueling,Mobile Sources,Highway Veh - Electricity,School Bus,All except refueling,Mobile - On-Road non-Diesel Heavy Duty Vehicles
2209530080,ONROAD,Highway Veh - Electricity - Single Unit Long-haul Truck All except refueling,Mobile Sources,Highway Veh - Electricity,Single Unit Long-haul Truck,All except refueling,Mobile - On-Road non-Diesel Heavy Duty Vehicles
2209520080,ONROAD,Highway Veh - Electricity - Single Unit Short-haul Truck All except refueling,Mobile Sources,Highway Veh - Electricity,Single Unit Short-haul Truck,All except refueling,Mobile - On-Road non-Diesel Heavy Duty Vehicles
2209420080,ONROAD,Highway Veh - Electricity - Transit Bus All except refueling,Mobile Sources,Highway Veh - Electricity,Transit Bus,All except refueling,Mobile - On-Road non-Diesel Heavy Duty Vehicles
2205620080,ONROAD,Highway Veh - Ethanol (E-85) - Combination Long-haul Truck All except refueling,Mobile Sources,Highway Veh - Ethanol (E-85),Combination Long-haul Truck,All except refueling,Mobile - On-Road non-Diesel Heavy Duty Vehicles
2205610080,ONROAD,Highway Veh - Ethanol (E-85) - Combination Short-haul Truck All except refueling,Mobile Sources,Highway Veh - Ethanol (E-85),Combination Short-haul Truck,All except refueling,Mobile - On-Road non-Diesel Heavy Duty Vehicles
2205410080,ONROAD,Highway Veh - Ethanol (E-85) - Intercity Bus All except refueling,Mobile Sources,Highway Veh - Ethanol (E-85),Intercity Bus,All except refueling,Mobile - On-Road non-Diesel Heavy Duty Vehicles
2205320080,ONROAD,Highway Veh - Ethanol (E-85) - Light Commercial Truck All except refueling,Mobile Sources,Highway Veh - Ethanol (E-85),Light Commercial Truck,All except refueling,Mobile - On-Road non-Diesel Light Duty Vehicles
2205540080,ONROAD,Highway Veh - Ethanol (E-85) - Motor Home All except refueling,Mobile Sources,Highway Veh - Ethanol (E-85),Motor Home,All except refueling,Mobile - On-Road non-Diesel Heavy Duty Vehicles
2205110080,ONROAD,Highway Veh - Ethanol (E-85) - Motorcycle All except refueling,Mobile Sources,Highway Veh - Ethanol (E-85),Motorcycle,All except refueling,Mobile - On-Road non-Diesel Light Duty Vehicles
2205210080,ONROAD,Highway Veh - Ethanol (E-85) - Passenger Car All except refueling,Mobile Sources,Highway Veh - Ethanol (E-85),Passenger Car,All except refueling,Mobile - On-Road non-Diesel Light Duty Vehicles
2205310080,ONROAD,Highway Veh - Ethanol (E-85) - Passenger Truck All except refueling,Mobile Sources,Highway Veh - Ethanol (E-85),Passenger Truck,All except refueling,Mobile - On-Road non-Diesel Light Duty Vehicles
2205000062,ONROAD,Highway Veh - Ethanol (E-85) - RefuelingTotal Spillage and Displacement,Mobile Sources,Highway Veh - Ethanol (E-85),Refueling,Total Spillage and Displacement,Gas Stations
2205510080,ONROAD,Highway Veh - Ethanol (E-85) - Refuse Truck All except refueling,Mobile Sources,Highway Veh - Ethanol (E-85),Refuse Truck,All except refueling,Mobile - On-Road non-Diesel Heavy Duty Vehicles
2205430080,ONROAD,Highway Veh - Ethanol (E-85) - School Bus All except refueling,Mobile Sources,Highway Veh - Ethanol (E-85),School Bus,All except refueling,Mobile - On-Road non-Diesel Heavy Duty Vehicles
2205530080,ONROAD,Highway Veh - Ethanol (E-85) - Single Unit Long-haul Truck All except refueling,Mobile Sources,Highway Veh - Ethanol (E-85),Single Unit Long-haul Truck,All except refueling,Mobile - On-Road non-Diesel Heavy Duty Vehicles
2205520080,ONROAD,Highway Veh - Ethanol (E-85) - Single Unit Short-haul Truck All except refueling,Mobile Sources,Highway Veh - Ethanol (E-85),Single Unit Short-haul Truck,All except refueling,Mobile - On-Road non-Diesel Heavy Duty Vehicles
2205420080,ONROAD,Highway Veh - Ethanol (E-85) - Transit Bus All except refueling,Mobile Sources,Highway Veh - Ethanol (E-85),Transit Bus,All except refueling,Mobile - On-Road non-Diesel Heavy Duty Vehicles
2201620080,ONROAD,Highway Veh - Gasoline - Combination Long-haul Truck All except refueling,Mobile Sources,Highway Veh - Gasoline,Combination Long-haul Truck,All except refueling,Mobile - On-Road non-Diesel Heavy Duty Vehicles
2201610080,ONROAD,Highway Veh - Gasoline - Combination Short-haul Truck All except refueling,Mobile Sources,Highway Veh - Gasoline,Combination Short-haul Truck,All except refueling,Mobile - On-Road non-Diesel Heavy Duty Vehicles
2201070311,ONROAD,Highway Veh - Gasoline - Heavy Duty Veh 2B thru 8B & Buses (HDGV) - Collector: Urban Time 1,Mobile Sources,Highway Vehicles - Gasoline,Heavy Duty Gasoline Vehicles 2B thru 8B & Buses (HDGV),Collector: Urban Time 1,Mobile - On-Road Gasoline Heavy Duty Vehicles
2201070312,ONROAD,Highway Veh - Gasoline - Heavy Duty Veh 2B thru 8B & Buses (HDGV) - Collector: Urban Time 2,Mobile Sources,Highway Vehicles - Gasoline,Heavy Duty Gasoline Vehicles 2B thru 8B & Buses (HDGV),Collector: Urban Time 2,Mobile - On-Road Gasoline Heavy Duty Vehicles
2201070313,ONROAD,Highway Veh - Gasoline - Heavy Duty Veh 2B thru 8B & Buses (HDGV) - Collector: Urban Time 3,Mobile Sources,Highway Vehicles - Gasoline,Heavy Duty Gasoline Vehicles 2B thru 8B & Buses (HDGV),Collector: Urban Time 3,Mobile - On-Road Gasoline Heavy Duty Vehicles
2201070314,ONROAD,Highway Veh - Gasoline - Heavy Duty Veh 2B thru 8B & Buses (HDGV) - Collector: Urban Time 4,Mobile Sources,Highway Vehicles - Gasoline,Heavy Duty Gasoline Vehicles 2B thru 8B & Buses (HDGV),Collector: Urban Time 4,Mobile - On-Road Gasoline Heavy Duty Vehicles
2201070111,ONROAD,Highway Veh - Gasoline - Heavy Duty Veh 2B thru 8B & Buses (HDGV) - Interstate: Rural Time 1,Mobile Sources,Highway Vehicles - Gasoline,Heavy Duty Gasoline Vehicles 2B thru 8B & Buses (HDGV),Interstate: Rural Time 1,Mobile - On-Road Gasoline Heavy Duty Vehicles
2201070112,ONROAD,Highway Veh - Gasoline - Heavy Duty Veh 2B thru 8B & Buses (HDGV) - Interstate: Rural Time 2,Mobile Sources,Highway Vehicles - Gasoline,Heavy Duty Gasoline Vehicles 2B thru 8B & Buses (HDGV),Interstate: Rural Time 2,Mobile - On-Road Gasoline Heavy Duty Vehicles
2201070113,ONROAD,Highway Veh - Gasoline - Heavy Duty Veh 2B thru 8B & Buses (HDGV) - Interstate: Rural Time 3,Mobile Sources,Highway Vehicles - Gasoline,Heavy Duty Gasoline Vehicles 2B thru 8B & Buses (HDGV),Interstate: Rural Time 3,Mobile - On-Road Gasoline Heavy Duty Vehicles
2201070114,ONROAD,Highway Veh - Gasoline - Heavy Duty Veh 2B thru 8B & Buses (HDGV) - Interstate: Rural Time 4,Mobile Sources,Highway Vehicles - Gasoline,Heavy Duty Gasoline Vehicles 2B thru 8B & Buses (HDGV),Interstate: Rural Time 4,Mobile - On-Road Gasoline Heavy Duty Vehicles
2201070231,ONROAD,Highway Veh - Gasoline - Heavy Duty Veh 2B thru 8B & Buses (HDGV) - Interstate: Urban Time 1,Mobile Sources,Highway Vehicles - Gasoline,Heavy Duty Gasoline Vehicles 2B thru 8B & Buses (HDGV),Interstate: Urban Time 1,Mobile - On-Road Gasoline Heavy Duty Vehicles
2201070232,ONROAD,Highway Veh - Gasoline - Heavy Duty Veh 2B thru 8B & Buses (HDGV) - Interstate: Urban Time 2,Mobile Sources,Highway Vehicles - Gasoline,Heavy Duty Gasoline Vehicles 2B thru 8B & Buses (HDGV),Interstate: Urban Time 2,Mobile - On-Road Gasoline Heavy Duty Vehicles
2201070233,ONROAD,Highway Veh - Gasoline - Heavy Duty Veh 2B thru 8B & Buses (HDGV) - Interstate: Urban Time 3,Mobile Sources,Highway Vehicles - Gasoline,Heavy Duty Gasoline Vehicles 2B thru 8B & Buses (HDGV),Interstate: Urban Time 3,Mobile - On-Road Gasoline Heavy Duty Vehicles
2201070234,ONROAD,Highway Veh - Gasoline - Heavy Duty Veh 2B thru 8B & Buses (HDGV) - Interstate: Urban Time 4,Mobile Sources,Highway Vehicles - Gasoline,Heavy Duty Gasoline Vehicles 2B thru 8B & Buses (HDGV),Interstate: Urban Time 4,Mobile - On-Road Gasoline Heavy Duty Vehicles
2201070211,ONROAD,Highway Veh - Gasoline - Heavy Duty Veh 2B thru 8B & Buses (HDGV) - Local: Rural Time 1,Mobile Sources,Highway Vehicles - Gasoline,Heavy Duty Gasoline Vehicles 2B thru 8B & Buses (HDGV),Local: Rural Time 1,Mobile - On-Road Gasoline Heavy Duty Vehicles
2201070212,ONROAD,Highway Veh - Gasoline - Heavy Duty Veh 2B thru 8B & Buses (HDGV) - Local: Rural Time 2,Mobile Sources,Highway Vehicles - Gasoline,Heavy Duty Gasoline Vehicles 2B thru 8B & Buses (HDGV),Local: Rural Time 2,Mobile - On-Road Gasoline Heavy Duty Vehicles
2201070213,ONROAD,Highway Veh - Gasoline - Heavy Duty Veh 2B thru 8B & Buses (HDGV) - Local: Rural Time 3,Mobile Sources,Highway Vehicles - Gasoline,Heavy Duty Gasoline Vehicles 2B thru 8B & Buses (HDGV),Local: Rural Time 3,Mobile - On-Road Gasoline Heavy Duty Vehicles
2201070214,ONROAD,Highway Veh - Gasoline - Heavy Duty Veh 2B thru 8B & Buses (HDGV) - Local: Rural Time 4,Mobile Sources,Highway Vehicles - Gasoline,Heavy Duty Gasoline Vehicles 2B thru 8B & Buses (HDGV),Local: Rural Time 4,Mobile - On-Road Gasoline Heavy Duty Vehicles
2201070331,ONROAD,Highway Veh - Gasoline - Heavy Duty Veh 2B thru 8B & Buses (HDGV) - Local: Urban Time 1,Mobile Sources,Highway Vehicles - Gasoline,Heavy Duty Gasoline Vehicles 2B thru 8B & Buses (HDGV),Local: Urban Time 1,Mobile - On-Road Gasoline Heavy Duty Vehicles
2201070332,ONROAD,Highway Veh - Gasoline - Heavy Duty Veh 2B thru 8B & Buses (HDGV) - Local: Urban Time 2,Mobile Sources,Highway Vehicles - Gasoline,Heavy Duty Gasoline Vehicles 2B thru 8B & Buses (HDGV),Local: Urban Time 2,Mobile - On-Road Gasoline Heavy Duty Vehicles
2201070333,ONROAD,Highway Veh - Gasoline - Heavy Duty Veh 2B thru 8B & Buses (HDGV) - Local: Urban Time 3,Mobile Sources,Highway Vehicles - Gasoline,Heavy Duty Gasoline Vehicles 2B thru 8B & Buses (HDGV),Local: Urban Time 3,Mobile - On-Road Gasoline Heavy Duty Vehicles
2201070334,ONROAD,Highway Veh - Gasoline - Heavy Duty Veh 2B thru 8B & Buses (HDGV) - Local: Urban Time 4,Mobile Sources,Highway Vehicles - Gasoline,Heavy Duty Gasoline Vehicles 2B thru 8B & Buses (HDGV),Local: Urban Time 4,Mobile - On-Road Gasoline Heavy Duty Vehicles
2201070171,ONROAD,Highway Veh - Gasoline - Heavy Duty Veh 2B thru 8B & Buses (HDGV) - Major Collector: Rural Time 1,Mobile Sources,Highway Vehicles - Gasoline,Heavy Duty Gasoline Vehicles 2B thru 8B & Buses (HDGV),Major Collector: Rural Time 1,Mobile - On-Road Gasoline Heavy Duty Vehicles
2201070172,ONROAD,Highway Veh - Gasoline - Heavy Duty Veh 2B thru 8B & Buses (HDGV) - Major Collector: Rural Time 2,Mobile Sources,Highway Vehicles - Gasoline,Heavy Duty Gasoline Vehicles 2B thru 8B & Buses (HDGV),Major Collector: Rural Time 2,Mobile - On-Road Gasoline Heavy Duty Vehicles
2201070173,ONROAD,Highway Veh - Gasoline - Heavy Duty Veh 2B thru 8B & Buses (HDGV) - Major Collector: Rural Time 3,Mobile Sources,Highway Vehicles - Gasoline,Heavy Duty Gasoline Vehicles 2B thru 8B & Buses (HDGV),Major Collector: Rural Time 3,Mobile - On-Road Gasoline Heavy Duty Vehicles
2201070174,ONROAD,Highway Veh - Gasoline - Heavy Duty Veh 2B thru 8B & Buses (HDGV) - Major Collector: Rural Time 4,Mobile Sources,Highway Vehicles - Gasoline,Heavy Duty Gasoline Vehicles 2B thru 8B & Buses (HDGV),Major Collector: Rural Time 4,Mobile - On-Road Gasoline Heavy Duty Vehicles
2201070151,ONROAD,Highway Veh - Gasoline - Heavy Duty Veh 2B thru 8B & Buses (HDGV) - Minor Arterial: Rural Time 1,Mobile Sources,Highway Vehicles - Gasoline,Heavy Duty Gasoline Vehicles 2B thru 8B & Buses (HDGV),Minor Arterial: Rural Time 1,Mobile - On-Road Gasoline Heavy Duty Vehicles
2201070152,ONROAD,Highway Veh - Gasoline - Heavy Duty Veh 2B thru 8B & Buses (HDGV) - Minor Arterial: Rural Time 2,Mobile Sources,Highway Vehicles - Gasoline,Heavy Duty Gasoline Vehicles 2B thru 8B & Buses (HDGV),Minor Arterial: Rural Time 2,Mobile - On-Road Gasoline Heavy Duty Vehicles
2201070153,ONROAD,Highway Veh - Gasoline - Heavy Duty Veh 2B thru 8B & Buses (HDGV) - Minor Arterial: Rural Time 3,Mobile Sources,Highway Vehicles - Gasoline,Heavy Duty Gasoline Vehicles 2B thru 8B & Buses (HDGV),Minor Arterial: Rural Time 3,Mobile - On-Road Gasoline Heavy Duty Vehicles
2201070154,ONROAD,Highway Veh - Gasoline - Heavy Duty Veh 2B thru 8B & Buses (HDGV) - Minor Arterial: Rural Time 4,Mobile Sources,Highway Vehicles - Gasoline,Heavy Duty Gasoline Vehicles 2B thru 8B & Buses (HDGV),Minor Arterial: Rural Time 4,Mobile - On-Road Gasoline Heavy Duty Vehicles
2201070291,ONROAD,Highway Veh - Gasoline - Heavy Duty Veh 2B thru 8B & Buses (HDGV) - Minor Arterial: Urban Time 1,Mobile Sources,Highway Vehicles - Gasoline,Heavy Duty Gasoline Vehicles 2B thru 8B & Buses (HDGV),Minor Arterial: Urban Time 1,Mobile - On-Road Gasoline Heavy Duty Vehicles
2201070292,ONROAD,Highway Veh - Gasoline - Heavy Duty Veh 2B thru 8B & Buses (HDGV) - Minor Arterial: Urban Time 2,Mobile Sources,Highway Vehicles - Gasoline,Heavy Duty Gasoline Vehicles 2B thru 8B & Buses (HDGV),Minor Arterial: Urban Time 2,Mobile - On-Road Gasoline Heavy Duty Vehicles
2201070293,ONROAD,Highway Veh - Gasoline - Heavy Duty Veh 2B thru 8B & Buses (HDGV) - Minor Arterial: Urban Time 3,Mobile Sources,Highway Vehicles - Gasoline,Heavy Duty Gasoline Vehicles 2B thru 8B & Buses (HDGV),Minor Arterial: Urban Time 3,Mobile - On-Road Gasoline Heavy Duty Vehicles
2201070294,ONROAD,Highway Veh - Gasoline - Heavy Duty Veh 2B thru 8B & Buses (HDGV) - Minor Arterial: Urban Time 4,Mobile Sources,Highway Vehicles - Gasoline,Heavy Duty Gasoline Vehicles 2B thru 8B & Buses (HDGV),Minor Arterial: Urban Time 4,Mobile - On-Road Gasoline Heavy Duty Vehicles
2201070191,ONROAD,Highway Veh - Gasoline - Heavy Duty Veh 2B thru 8B & Buses (HDGV) - Minor Collector: Rural Time 1,Mobile Sources,Highway Vehicles - Gasoline,Heavy Duty Gasoline Vehicles 2B thru 8B & Buses (HDGV),Minor Collector: Rural Time 1,Mobile - On-Road Gasoline Heavy Duty Vehicles
2201070192,ONROAD,Highway Veh - Gasoline - Heavy Duty Veh 2B thru 8B & Buses (HDGV) - Minor Collector: Rural Time 2,Mobile Sources,Highway Vehicles - Gasoline,Heavy Duty Gasoline Vehicles 2B thru 8B & Buses (HDGV),Minor Collector: Rural Time 2,Mobile - On-Road Gasoline Heavy Duty Vehicles
2201070193,ONROAD,Highway Veh - Gasoline - Heavy Duty Veh 2B thru 8B & Buses (HDGV) - Minor Collector: Rural Time 3,Mobile Sources,Highway Vehicles - Gasoline,Heavy Duty Gasoline Vehicles 2B thru 8B & Buses (HDGV),Minor Collector: Rural Time 3,Mobile - On-Road Gasoline Heavy Duty Vehicles
2201070194,ONROAD,Highway Veh - Gasoline - Heavy Duty Veh 2B thru 8B & Buses (HDGV) - Minor Collector: Rural Time 4,Mobile Sources,Highway Vehicles - Gasoline,Heavy Duty Gasoline Vehicles 2B thru 8B & Buses (HDGV),Minor Collector: Rural Time 4,Mobile - On-Road Gasoline Heavy Duty Vehicles
2201070251,ONROAD,Highway Veh - Gasoline - Heavy Duty Veh 2B thru 8B & Buses (HDGV) - Other Freeways & Expressways: Urban Time 1,Mobile Sources,Highway Vehicles - Gasoline,Heavy Duty Gasoline Vehicles 2B thru 8B & Buses (HDGV),Other Freeways and Expressways: Urban Time 1,Mobile - On-Road Gasoline Heavy Duty Vehicles
2201070252,ONROAD,Highway Veh - Gasoline - Heavy Duty Veh 2B thru 8B & Buses (HDGV) - Other Freeways & Expressways: Urban Time 2,Mobile Sources,Highway Vehicles - Gasoline,Heavy Duty Gasoline Vehicles 2B thru 8B & Buses (HDGV),Other Freeways and Expressways: Urban Time 2,Mobile - On-Road Gasoline Heavy Duty Vehicles
2201070253,ONROAD,Highway Veh - Gasoline - Heavy Duty Veh 2B thru 8B & Buses (HDGV) - Other Freeways & Expressways: Urban Time 3,Mobile Sources,Highway Vehicles - Gasoline,Heavy Duty Gasoline Vehicles 2B thru 8B & Buses (HDGV),Other Freeways and Expressways: Urban Time 3,Mobile - On-Road Gasoline Heavy Duty Vehicles
2201070254,ONROAD,Highway Veh - Gasoline - Heavy Duty Veh 2B thru 8B & Buses (HDGV) - Other Freeways & Expressways: Urban Time 4,Mobile Sources,Highway Vehicles - Gasoline,Heavy Duty Gasoline Vehicles 2B thru 8B & Buses (HDGV),Other Freeways and Expressways: Urban Time 4,Mobile - On-Road Gasoline Heavy Duty Vehicles
2201070131,ONROAD,Highway Veh - Gasoline - Heavy Duty Veh 2B thru 8B & Buses (HDGV) - Other Principal Arterial: Rural Time 1,Mobile Sources,Highway Vehicles - Gasoline,Heavy Duty Gasoline Vehicles 2B thru 8B & Buses (HDGV),Other Principal Arterial: Rural Time 1,Mobile - On-Road Gasoline Heavy Duty Vehicles
2201070132,ONROAD,Highway Veh - Gasoline - Heavy Duty Veh 2B thru 8B & Buses (HDGV) - Other Principal Arterial: Rural Time 2,Mobile Sources,Highway Vehicles - Gasoline,Heavy Duty Gasoline Vehicles 2B thru 8B & Buses (HDGV),Other Principal Arterial: Rural Time 2,Mobile - On-Road Gasoline Heavy Duty Vehicles
2201070133,ONROAD,Highway Veh - Gasoline - Heavy Duty Veh 2B thru 8B & Buses (HDGV) - Other Principal Arterial: Rural Time 3,Mobile Sources,Highway Vehicles - Gasoline,Heavy Duty Gasoline Vehicles 2B thru 8B & Buses (HDGV),Other Principal Arterial: Rural Time 3,Mobile - On-Road Gasoline Heavy Duty Vehicles
